date[dTt] r[AU] clt[rad] lon[rad] n[1/cm^3] P[Pa] vr[km/s] vclt[km/s] vlon[km/s] Br[nT] Bclt[nT] Blon[nT]
2017-09-06T15:23:49 1.00786e+00 1.44429e+00 2.30441e-06 1.21883e+01 7.17708e-12 3.62185e+02 3.92951e+00 1.34065e+00 -1.42305e+00 -2.10967e-02 1.52869e+00 
2017-09-06T15:33:38 1.00786e+00 1.44429e+00 2.34921e-06 1.21926e+01 7.17777e-12 3.62207e+02 3.95369e+00 1.35504e+00 -1.42799e+00 -2.11576e-02 1.53431e+00 
2017-09-06T15:43:28 1.00785e+00 1.44429e+00 2.39412e-06 1.21970e+01 7.17855e-12 3.62228e+02 3.97753e+00 1.36983e+00 -1.43287e+00 -2.12289e-02 1.53994e+00 
2017-09-06T15:53:47 1.00785e+00 1.44429e+00 2.44116e-06 1.22016e+01 7.17942e-12 3.62248e+02 4.00104e+00 1.38504e+00 -1.43771e+00 -2.13061e-02 1.54555e+00 
2017-09-06T16:03:52 1.00785e+00 1.44428e+00 2.48719e-06 1.22064e+01 7.18038e-12 3.62268e+02 4.02417e+00 1.40075e+00 -1.44251e+00 -2.13852e-02 1.55116e+00 
2017-09-06T16:13:45 1.00785e+00 1.44428e+00 2.53227e-06 1.22114e+01 7.18143e-12 3.62288e+02 4.04691e+00 1.41701e+00 -1.44727e+00 -2.14637e-02 1.55676e+00 
2017-09-06T16:23:43 1.00785e+00 1.44428e+00 2.57774e-06 1.22166e+01 7.18258e-12 3.62307e+02 4.06924e+00 1.43389e+00 -1.45201e+00 -2.15410e-02 1.56235e+00 
2017-09-06T16:33:42 1.00784e+00 1.44428e+00 2.62331e-06 1.22221e+01 7.18383e-12 3.62326e+02 4.09114e+00 1.45146e+00 -1.45672e+00 -2.16174e-02 1.56791e+00 
2017-09-06T16:43:36 1.00784e+00 1.44428e+00 2.66850e-06 1.22279e+01 7.18520e-12 3.62344e+02 4.11260e+00 1.46976e+00 -1.46141e+00 -2.16932e-02 1.57346e+00 
2017-09-06T16:53:36 1.00784e+00 1.44428e+00 2.71409e-06 1.22339e+01 7.18669e-12 3.62362e+02 4.13361e+00 1.48884e+00 -1.46609e+00 -2.17677e-02 1.57899e+00 
2017-09-06T17:03:36 1.00784e+00 1.44428e+00 2.75976e-06 1.22403e+01 7.18833e-12 3.62380e+02 4.15416e+00 1.50873e+00 -1.47077e+00 -2.18398e-02 1.58450e+00 
2017-09-06T17:13:43 1.00784e+00 1.44428e+00 2.80587e-06 1.22470e+01 7.19011e-12 3.62397e+02 4.17428e+00 1.52944e+00 -1.47545e+00 -2.19118e-02 1.58998e+00 
2017-09-06T17:23:53 1.00784e+00 1.44428e+00 2.85231e-06 1.22541e+01 7.19203e-12 3.62413e+02 4.19400e+00 1.55100e+00 -1.48013e+00 -2.19928e-02 1.59545e+00 
2017-09-06T17:33:53 1.00783e+00 1.44428e+00 2.89795e-06 1.22615e+01 7.19408e-12 3.62429e+02 4.21331e+00 1.57343e+00 -1.48482e+00 -2.20910e-02 1.60091e+00 
2017-09-06T17:43:30 1.00783e+00 1.44428e+00 2.94181e-06 1.22694e+01 7.19629e-12 3.62445e+02 4.23209e+00 1.59673e+00 -1.48952e+00 -2.21820e-02 1.60635e+00 
2017-09-06T17:53:53 1.00783e+00 1.44428e+00 2.98920e-06 1.22776e+01 7.19868e-12 3.62460e+02 4.25040e+00 1.62091e+00 -1.49425e+00 -2.22014e-02 1.61177e+00 
2017-09-06T18:03:26 1.00783e+00 1.44428e+00 3.03279e-06 1.22862e+01 7.20125e-12 3.62474e+02 4.26851e+00 1.64596e+00 -1.49899e+00 -2.21060e-02 1.61717e+00 
2017-09-06T18:13:39 1.00783e+00 1.44428e+00 3.07936e-06 1.22953e+01 7.20397e-12 3.62487e+02 4.28695e+00 1.67182e+00 -1.50374e+00 -2.19113e-02 1.62255e+00 
2017-09-06T18:23:39 1.00783e+00 1.44428e+00 3.12498e-06 1.23048e+01 7.20693e-12 3.62501e+02 4.30564e+00 1.69845e+00 -1.50849e+00 -2.17654e-02 1.62789e+00 
2017-09-06T18:33:31 1.00782e+00 1.44428e+00 3.17006e-06 1.23148e+01 7.21081e-12 3.62514e+02 4.32179e+00 1.72601e+00 -1.51326e+00 -2.16342e-02 1.63321e+00 
2017-09-06T18:43:39 1.00782e+00 1.44428e+00 3.21623e-06 1.23249e+01 7.21782e-12 3.62527e+02 4.33075e+00 1.75509e+00 -1.51805e+00 -2.14372e-02 1.63845e+00 
2017-09-06T18:53:46 1.00782e+00 1.44428e+00 3.26240e-06 1.23352e+01 7.23564e-12 3.62542e+02 4.33146e+00 1.78563e+00 -1.52285e+00 -2.11581e-02 1.64356e+00 
2017-09-06T19:03:49 1.00782e+00 1.44428e+00 3.30832e-06 1.23469e+01 7.28986e-12 3.62570e+02 4.30653e+00 1.81379e+00 -1.52769e+00 -2.09897e-02 1.64850e+00 
2017-09-06T19:13:55 1.00782e+00 1.44428e+00 3.35435e-06 1.23643e+01 7.46034e-12 3.62657e+02 4.20496e+00 1.83388e+00 -1.53258e+00 -2.14762e-02 1.65332e+00 
2017-09-06T19:23:37 1.00782e+00 1.44428e+00 3.39865e-06 1.23999e+01 7.97968e-12 3.62986e+02 3.89847e+00 1.84135e+00 -1.53760e+00 -2.22569e-02 1.65800e+00 
2017-09-06T19:33:48 1.00781e+00 1.44428e+00 3.44509e-06 1.24843e+01 9.46136e-12 3.64080e+02 3.09334e+00 1.80343e+00 -1.54279e+00 -2.40061e-02 1.66233e+00 
2017-09-06T19:43:44 1.00781e+00 1.44428e+00 3.49042e-06 1.26862e+01 1.33001e-11 3.67082e+02 1.29621e+00 1.64810e+00 -1.54837e+00 -2.94346e-02 1.66608e+00 
2017-09-06T19:53:48 1.00781e+00 1.44428e+00 3.53636e-06 1.31709e+01 2.17632e-11 3.74470e+02 -1.90836e+00 1.21597e+00 -1.55478e+00 -4.50323e-02 1.67004e+00 
2017-09-06T20:03:39 1.00781e+00 1.44428e+00 3.58129e-06 1.42561e+01 3.96290e-11 3.91092e+02 -7.17466e+00 2.15110e-01 -1.56291e+00 -8.28050e-02 1.67829e+00 
2017-09-06T20:13:36 1.00781e+00 1.44428e+00 3.62673e-06 1.61032e+01 7.34044e-11 4.18499e+02 -1.45878e+01 -1.29358e+00 -1.57426e+00 -1.61636e-01 1.70225e+00 
2017-09-06T20:23:54 1.00780e+00 1.44428e+00 3.67367e-06 1.83874e+01 1.15339e-10 4.47730e+02 -2.28261e+01 -2.60483e+00 -1.59160e+00 -3.08772e-01 1.76356e+00 
2017-09-06T20:33:53 1.00780e+00 1.44427e+00 3.71925e-06 2.06027e+01 1.52872e-10 4.70108e+02 -3.03081e+01 -3.40044e+00 -1.61862e+00 -5.45909e-01 1.88991e+00 
2017-09-06T20:43:55 1.00780e+00 1.44427e+00 3.76501e-06 2.27271e+01 1.86657e-10 4.85481e+02 -3.64053e+01 -3.93900e+00 -1.65863e+00 -8.65887e-01 2.12941e+00 
2017-09-06T20:53:40 1.00780e+00 1.44427e+00 3.80954e-06 2.53633e+01 2.25742e-10 4.97860e+02 -4.11736e+01 -4.45100e+00 -1.70910e+00 -1.21142e+00 2.58791e+00 
2017-09-06T21:03:50 1.00780e+00 1.44427e+00 3.85594e-06 2.94043e+01 2.85083e-10 5.12800e+02 -4.51884e+01 -5.15875e+00 -1.76051e+00 -1.48435e+00 3.40233e+00 
2017-09-06T21:13:42 1.00780e+00 1.44427e+00 3.90097e-06 3.48971e+01 3.76114e-10 5.31875e+02 -4.90912e+01 -5.84752e+00 -1.80511e+00 -1.63330e+00 4.56591e+00 
2017-09-06T21:23:37 1.00779e+00 1.44427e+00 3.94617e-06 4.05671e+01 4.67747e-10 5.49379e+02 -5.26552e+01 -6.12076e+00 -1.84691e+00 -1.70152e+00 5.83405e+00 
2017-09-06T21:33:56 1.00779e+00 1.44427e+00 3.99322e-06 4.50504e+01 5.32775e-10 5.61912e+02 -5.54406e+01 -6.12658e+00 -1.89652e+00 -1.74843e+00 6.91311e+00 
2017-09-06T21:43:53 1.00779e+00 1.44427e+00 4.03863e-06 4.78078e+01 5.68170e-10 5.69503e+02 -5.73049e+01 -5.95120e+00 -1.95768e+00 -1.79678e+00 7.66117e+00 
2017-09-06T21:53:49 1.00779e+00 1.44427e+00 4.08396e-06 4.90792e+01 5.81436e-10 5.73466e+02 -5.82979e+01 -5.61779e+00 -2.02509e+00 -1.84565e+00 8.09115e+00 
2017-09-06T22:03:43 1.00779e+00 1.44427e+00 4.12918e-06 4.94046e+01 5.81861e-10 5.75297e+02 -5.85734e+01 -5.26387e+00 -2.08976e+00 -1.89574e+00 8.28678e+00 
2017-09-06T22:13:32 1.00779e+00 1.44427e+00 4.17396e-06 4.92341e+01 5.76343e-10 5.76007e+02 -5.83698e+01 -4.97602e+00 -2.14393e+00 -1.95011e+00 8.34054e+00 
2017-09-06T22:23:42 1.00778e+00 1.44427e+00 4.22036e-06 4.88500e+01 5.68643e-10 5.76098e+02 -5.79324e+01 -4.82426e+00 -2.18502e+00 -1.99462e+00 8.32784e+00 
2017-09-06T22:33:54 1.00778e+00 1.44427e+00 4.26690e-06 4.84046e+01 5.59701e-10 5.75818e+02 -5.72089e+01 -4.86607e+00 -2.21438e+00 -2.01832e+00 8.29610e+00 
2017-09-06T22:43:37 1.00778e+00 1.44427e+00 4.31119e-06 4.78829e+01 5.49147e-10 5.75348e+02 -5.60865e+01 -5.10227e+00 -2.23576e+00 -2.02287e+00 8.23839e+00 
2017-09-06T22:53:46 1.00778e+00 1.44427e+00 4.35751e-06 4.71392e+01 5.36023e-10 5.74428e+02 -5.46265e+01 -5.52415e+00 -2.25194e+00 -2.00949e+00 8.11614e+00 
2017-09-06T23:03:54 1.00778e+00 1.44427e+00 4.40378e-06 4.61312e+01 5.20051e-10 5.73026e+02 -5.29588e+01 -6.24678e+00 -2.26372e+00 -1.99053e+00 7.91932e+00 
2017-09-06T23:13:33 1.00777e+00 1.44427e+00 4.44781e-06 4.49718e+01 5.03162e-10 5.71577e+02 -5.12217e+01 -7.42855e+00 -2.27041e+00 -1.97581e+00 7.67756e+00 
2017-09-06T23:23:40 1.00777e+00 1.44427e+00 4.49396e-06 4.37577e+01 4.87268e-10 5.70378e+02 -4.95255e+01 -9.07135e+00 -2.27140e+00 -1.96536e+00 7.42459e+00 
2017-09-06T23:33:46 1.00777e+00 1.44427e+00 4.54006e-06 4.25206e+01 4.72473e-10 5.69445e+02 -4.79557e+01 -1.09812e+01 -2.26673e+00 -1.95664e+00 7.17910e+00 
2017-09-06T23:43:52 1.00777e+00 1.44427e+00 4.58612e-06 4.12620e+01 4.58531e-10 5.68705e+02 -4.65904e+01 -1.29183e+01 -2.25674e+00 -1.95128e+00 6.95304e+00 
2017-09-06T23:53:27 1.00777e+00 1.44427e+00 4.62987e-06 3.99863e+01 4.45259e-10 5.68089e+02 -4.54760e+01 -1.46977e+01 -2.24184e+00 -1.95580e+00 6.75699e+00 
2017-09-07T00:03:29 1.00777e+00 1.44427e+00 4.67566e-06 3.86827e+01 4.32327e-10 5.67544e+02 -4.45920e+01 -1.62402e+01 -2.22253e+00 -1.98348e+00 6.59525e+00 
2017-09-07T00:13:36 1.00776e+00 1.44427e+00 4.72180e-06 3.73780e+01 4.19793e-10 5.67048e+02 -4.39081e+01 -1.74827e+01 -2.20075e+00 -2.05579e+00 6.47188e+00 
2017-09-07T00:23:40 1.00776e+00 1.44427e+00 4.76775e-06 3.60839e+01 4.07568e-10 5.66581e+02 -4.33623e+01 -1.84236e+01 -2.17977e+00 -2.19463e+00 6.38345e+00 
2017-09-07T00:33:44 1.00776e+00 1.44427e+00 4.81367e-06 3.48177e+01 3.95634e-10 5.66127e+02 -4.28965e+01 -1.90785e+01 -2.16404e+00 -2.40734e+00 6.32328e+00 
2017-09-07T00:43:48 1.00776e+00 1.44427e+00 4.85958e-06 3.35964e+01 3.83993e-10 5.65670e+02 -4.24651e+01 -1.94791e+01 -2.15775e+00 -2.68238e+00 6.28298e+00 
2017-09-07T00:53:51 1.00776e+00 1.44427e+00 4.90548e-06 3.24329e+01 3.72635e-10 5.65203e+02 -4.20433e+01 -1.96679e+01 -2.16337e+00 -2.99498e+00 6.25420e+00 
2017-09-07T01:03:54 1.00776e+00 1.44426e+00 4.95136e-06 3.13390e+01 3.61557e-10 5.64735e+02 -4.16191e+01 -1.96966e+01 -2.18103e+00 -3.31649e+00 6.23108e+00 
2017-09-07T01:13:26 1.00775e+00 1.44426e+00 4.99483e-06 3.03318e+01 3.50777e-10 5.64292e+02 -4.11958e+01 -1.95977e+01 -2.20851e+00 -3.62090e+00 6.21586e+00 
2017-09-07T01:23:27 1.00775e+00 1.44426e+00 5.04053e-06 2.94111e+01 3.40162e-10 5.63892e+02 -4.07851e+01 -1.93427e+01 -2.24198e+00 -3.89204e+00 6.22551e+00 
2017-09-07T01:33:30 1.00775e+00 1.44426e+00 5.08643e-06 2.85816e+01 3.29673e-10 5.63534e+02 -4.04101e+01 -1.87760e+01 -2.27593e+00 -4.11577e+00 6.29609e+00 
2017-09-07T01:43:34 1.00775e+00 1.44426e+00 5.13231e-06 2.78401e+01 3.19215e-10 5.63197e+02 -4.00725e+01 -1.75627e+01 -2.30566e+00 -4.28631e+00 6.46690e+00 
2017-09-07T01:53:36 1.00775e+00 1.44426e+00 5.17811e-06 2.71803e+01 3.08663e-10 5.62853e+02 -3.97585e+01 -1.53917e+01 -2.32960e+00 -4.40511e+00 6.74773e+00 
2017-09-07T02:03:38 1.00774e+00 1.44426e+00 5.22389e-06 2.65971e+01 2.98012e-10 5.62468e+02 -3.94517e+01 -1.22287e+01 -2.35006e+00 -4.47726e+00 7.10174e+00 
2017-09-07T02:13:40 1.00774e+00 1.44426e+00 5.26966e-06 2.60847e+01 2.87552e-10 5.62025e+02 -3.91381e+01 -8.38149e+00 -2.37145e+00 -4.51111e+00 7.47182e+00 
2017-09-07T02:23:42 1.00774e+00 1.44426e+00 5.31542e-06 2.56394e+01 2.77480e-10 5.61511e+02 -3.87991e+01 -4.29732e+00 -2.39753e+00 -4.51714e+00 7.81512e+00 
2017-09-07T02:33:43 1.00774e+00 1.44426e+00 5.36117e-06 2.52631e+01 2.67834e-10 5.60920e+02 -3.83984e+01 -3.49121e-01 -2.43030e+00 -4.50457e+00 8.11344e+00 
2017-09-07T02:43:45 1.00774e+00 1.44426e+00 5.40692e-06 2.49494e+01 2.58617e-10 5.60231e+02 -3.78666e+01 3.23272e+00 -2.47026e+00 -4.48374e+00 8.36681e+00 
2017-09-07T02:53:46 1.00774e+00 1.44426e+00 5.45266e-06 2.46883e+01 2.49850e-10 5.59382e+02 -3.70572e+01 6.34168e+00 -2.51661e+00 -4.44139e+00 8.58303e+00 
2017-09-07T03:03:48 1.00773e+00 1.44426e+00 5.49839e-06 2.44725e+01 2.41584e-10 5.58304e+02 -3.57167e+01 8.95231e+00 -2.56658e+00 -4.30545e+00 8.77164e+00 
2017-09-07T03:13:49 1.00773e+00 1.44426e+00 5.54412e-06 2.42954e+01 2.33853e-10 5.56988e+02 -3.35916e+01 1.10840e+01 -2.61452e+00 -3.98378e+00 8.94100e+00 
2017-09-07T03:23:50 1.00773e+00 1.44426e+00 5.58987e-06 2.41462e+01 2.26622e-10 5.55524e+02 -3.06031e+01 1.27804e+01 -2.65270e+00 -3.44084e+00 9.09548e+00 
2017-09-07T03:33:52 1.00773e+00 1.44426e+00 5.63561e-06 2.40139e+01 2.19795e-10 5.54040e+02 -2.69035e+01 1.40932e+01 -2.67385e+00 -2.71106e+00 9.23278e+00 
2017-09-07T03:43:53 1.00773e+00 1.44426e+00 5.68135e-06 2.38987e+01 2.13247e-10 5.52629e+02 -2.27575e+01 1.50787e+01 -2.67390e+00 -1.85739e+00 9.34822e+00 
2017-09-07T03:53:55 1.00773e+00 1.44426e+00 5.72708e-06 2.37862e+01 2.06878e-10 5.51326e+02 -1.84139e+01 1.58062e+01 -2.65235e+00 -9.42672e-01 9.43696e+00 
2017-09-07T04:03:56 1.00772e+00 1.44426e+00 5.77281e-06 2.36630e+01 2.00600e-10 5.50113e+02 -1.40448e+01 1.63472e+01 -2.61105e+00 -1.99861e-02 9.49479e+00 
2017-09-07T04:13:24 1.00772e+00 1.44426e+00 5.81600e-06 2.35285e+01 1.94341e-10 5.48956e+02 -9.76633e+00 1.67565e+01 -2.55302e+00 8.68135e-01 9.52065e+00 
2017-09-07T04:23:56 1.00772e+00 1.44426e+00 5.86407e-06 2.33858e+01 1.87937e-10 5.47812e+02 -5.57582e+00 1.70661e+01 -2.48038e+00 1.70619e+00 9.51816e+00 
2017-09-07T04:33:26 1.00772e+00 1.44426e+00 5.90744e-06 2.32343e+01 1.81440e-10 5.46690e+02 -1.54187e+00 1.72565e+01 -2.39661e+00 2.46934e+00 9.49508e+00 
2017-09-07T04:43:27 1.00772e+00 1.44426e+00 5.95315e-06 2.30460e+01 1.74922e-10 5.45596e+02 2.34994e+00 1.73054e+01 -2.30414e+00 3.15477e+00 9.45909e+00 
2017-09-07T04:53:28 1.00772e+00 1.44426e+00 5.99886e-06 2.27710e+01 1.68540e-10 5.44539e+02 6.10335e+00 1.72196e+01 -2.20580e+00 3.76160e+00 9.41272e+00 
2017-09-07T05:03:29 1.00771e+00 1.44426e+00 6.04456e-06 2.23739e+01 1.62411e-10 5.43513e+02 9.72285e+00 1.70397e+01 -2.10427e+00 4.29322e+00 9.35616e+00 
2017-09-07T05:13:30 1.00771e+00 1.44426e+00 6.09027e-06 2.18620e+01 1.56576e-10 5.42517e+02 1.32064e+01 1.68196e+01 -2.00156e+00 4.75685e+00 9.28597e+00 
2017-09-07T05:23:31 1.00771e+00 1.44426e+00 6.13597e-06 2.12743e+01 1.51053e-10 5.41556e+02 1.65432e+01 1.65747e+01 -1.89831e+00 5.16253e+00 9.19905e+00 
2017-09-07T05:33:32 1.00771e+00 1.44425e+00 6.18168e-06 2.06530e+01 1.45823e-10 5.40646e+02 1.97167e+01 1.63037e+01 -1.79385e+00 5.52139e+00 9.09929e+00 
2017-09-07T05:43:33 1.00771e+00 1.44425e+00 6.22738e-06 2.00288e+01 1.40863e-10 5.39798e+02 2.27152e+01 1.60427e+01 -1.68711e+00 5.84366e+00 8.99520e+00 
2017-09-07T05:53:34 1.00770e+00 1.44425e+00 6.27309e-06 1.94190e+01 1.36150e-10 5.39007e+02 2.55337e+01 1.58260e+01 -1.57755e+00 6.13576e+00 8.89317e+00 
2017-09-07T06:03:35 1.00770e+00 1.44425e+00 6.31879e-06 1.88324e+01 1.31679e-10 5.38255e+02 2.81720e+01 1.56634e+01 -1.46564e+00 6.39616e+00 8.79579e+00 
2017-09-07T06:13:36 1.00770e+00 1.44425e+00 6.36449e-06 1.82747e+01 1.27454e-10 5.37521e+02 3.06312e+01 1.55474e+01 -1.35242e+00 6.61990e+00 8.70364e+00 
2017-09-07T06:23:37 1.00770e+00 1.44425e+00 6.41019e-06 1.77519e+01 1.23476e-10 5.36790e+02 3.29150e+01 1.54615e+01 -1.23921e+00 6.80347e+00 8.61722e+00 
2017-09-07T06:33:38 1.00770e+00 1.44425e+00 6.45589e-06 1.72699e+01 1.19742e-10 5.36055e+02 3.50291e+01 1.54046e+01 -1.12721e+00 6.94555e+00 8.53730e+00 
2017-09-07T06:43:39 1.00770e+00 1.44425e+00 6.50158e-06 1.68336e+01 1.16239e-10 5.35321e+02 3.69802e+01 1.54173e+01 -1.01748e+00 7.04697e+00 8.46453e+00 
2017-09-07T06:53:40 1.00769e+00 1.44425e+00 6.54727e-06 1.64451e+01 1.12944e-10 5.34607e+02 3.87733e+01 1.55564e+01 -9.10907e-01 7.11102e+00 8.39910e+00 
2017-09-07T07:03:40 1.00769e+00 1.44425e+00 6.59297e-06 1.61028e+01 1.09814e-10 5.33931e+02 4.04095e+01 1.58374e+01 -8.08198e-01 7.14352e+00 8.34056e+00 
2017-09-07T07:13:41 1.00769e+00 1.44425e+00 6.63866e-06 1.58014e+01 1.06808e-10 5.33311e+02 4.18858e+01 1.62206e+01 -7.09672e-01 7.15371e+00 8.28877e+00 
2017-09-07T07:23:42 1.00769e+00 1.44425e+00 6.68435e-06 1.55334e+01 1.03894e-10 5.32752e+02 4.31992e+01 1.66438e+01 -6.15102e-01 7.15050e+00 8.24543e+00 
2017-09-07T07:33:43 1.00769e+00 1.44425e+00 6.73004e-06 1.52905e+01 1.01023e-10 5.32246e+02 4.43490e+01 1.70579e+01 -5.23609e-01 7.13982e+00 8.21313e+00 
2017-09-07T07:43:44 1.00769e+00 1.44425e+00 6.77573e-06 1.50642e+01 9.81681e-11 5.31783e+02 4.53385e+01 1.74499e+01 -4.33778e-01 7.12481e+00 8.19348e+00 
2017-09-07T07:53:45 1.00768e+00 1.44425e+00 6.82143e-06 1.48463e+01 9.53190e-11 5.31354e+02 4.61741e+01 1.78278e+01 -3.43756e-01 7.10627e+00 8.18619e+00 
2017-09-07T08:03:45 1.00768e+00 1.44425e+00 6.86712e-06 1.46284e+01 9.24592e-11 5.30948e+02 4.68634e+01 1.81919e+01 -2.51669e-01 7.08522e+00 8.19006e+00 
2017-09-07T08:13:46 1.00768e+00 1.44425e+00 6.91281e-06 1.44016e+01 8.95816e-11 5.30556e+02 4.74143e+01 1.85292e+01 -1.56217e-01 7.05988e+00 8.20810e+00 
2017-09-07T08:23:47 1.00768e+00 1.44425e+00 6.95850e-06 1.41566e+01 8.67048e-11 5.30176e+02 4.78356e+01 1.88224e+01 -5.72147e-02 7.02320e+00 8.24848e+00 
2017-09-07T08:33:48 1.00768e+00 1.44425e+00 7.00419e-06 1.38837e+01 8.38345e-11 5.29800e+02 4.81358e+01 1.90587e+01 4.40836e-02 6.96573e+00 8.31810e+00 
2017-09-07T08:43:49 1.00767e+00 1.44425e+00 7.04988e-06 1.35738e+01 8.09536e-11 5.29411e+02 4.83118e+01 1.92333e+01 1.45368e-01 6.88485e+00 8.41733e+00 
2017-09-07T08:53:49 1.00767e+00 1.44425e+00 7.09557e-06 1.32206e+01 7.80423e-11 5.28991e+02 4.83465e+01 1.93501e+01 2.44179e-01 6.78767e+00 8.54159e+00 
2017-09-07T09:03:50 1.00767e+00 1.44425e+00 7.14126e-06 1.28217e+01 7.50871e-11 5.28534e+02 4.82219e+01 1.94160e+01 3.38606e-01 6.68350e+00 8.68484e+00 
2017-09-07T09:13:51 1.00767e+00 1.44425e+00 7.18694e-06 1.23784e+01 7.20922e-11 5.28045e+02 4.79370e+01 1.94385e+01 4.27415e-01 6.57809e+00 8.84070e+00 
2017-09-07T09:23:52 1.00767e+00 1.44425e+00 7.23263e-06 1.18950e+01 6.91620e-11 5.27538e+02 4.75171e+01 1.94265e+01 5.09643e-01 6.47337e+00 9.00231e+00 
2017-09-07T09:33:52 1.00767e+00 1.44425e+00 7.27831e-06 1.13775e+01 6.63862e-11 5.27010e+02 4.69403e+01 1.93935e+01 5.84278e-01 6.36845e+00 9.16253e+00 
2017-09-07T09:43:53 1.00766e+00 1.44425e+00 7.32400e-06 1.08343e+01 6.37964e-11 5.26434e+02 4.60647e+01 1.93429e+01 6.50348e-01 6.26133e+00 9.31503e+00 
2017-09-07T09:53:54 1.00766e+00 1.44425e+00 7.36968e-06 1.02755e+01 6.14189e-11 5.25787e+02 4.46654e+01 1.92194e+01 7.07177e-01 6.15005e+00 9.45520e+00 
2017-09-07T10:03:54 1.00766e+00 1.44424e+00 7.41536e-06 9.71360e+00 5.92802e-11 5.25051e+02 4.25729e+01 1.88939e+01 7.54531e-01 6.03484e+00 9.58051e+00 
2017-09-07T10:13:55 1.00766e+00 1.44424e+00 7.46104e-06 9.16070e+00 5.73968e-11 5.24216e+02 3.97995e+01 1.82157e+01 7.92697e-01 5.91893e+00 9.68929e+00 
2017-09-07T10:23:56 1.00766e+00 1.44424e+00 7.50673e-06 8.62674e+00 5.57678e-11 5.23274e+02 3.65231e+01 1.70938e+01 8.22239e-01 5.81014e+00 9.78179e+00 
2017-09-07T10:33:56 1.00766e+00 1.44424e+00 7.55240e-06 8.11820e+00 5.43778e-11 5.22206e+02 3.29637e+01 1.55434e+01 8.44077e-01 5.71528e+00 9.85892e+00 
2017-09-07T10:43:22 1.00765e+00 1.44424e+00 7.59541e-06 7.64063e+00 5.32176e-11 5.20995e+02 2.93124e+01 1.36598e+01 8.59334e-01 5.63568e+00 9.92114e+00 
2017-09-07T10:53:55 1.00765e+00 1.44424e+00 7.64357e-06 7.18785e+00 5.22345e-11 5.19603e+02 2.55918e+01 1.15216e+01 8.69710e-01 5.57000e+00 9.96972e+00 
2017-09-07T11:03:23 1.00765e+00 1.44424e+00 7.68676e-06 6.76493e+00 5.14242e-11 5.18049e+02 2.18405e+01 9.24058e+00 8.76573e-01 5.51752e+00 1.00040e+01 
2017-09-07T11:13:22 1.00765e+00 1.44424e+00 7.73234e-06 6.36746e+00 5.07679e-11 5.16336e+02 1.79694e+01 6.85473e+00 8.81280e-01 5.47524e+00 1.00253e+01 
2017-09-07T11:23:22 1.00765e+00 1.44424e+00 7.77796e-06 5.99505e+00 5.02345e-11 5.14475e+02 1.39044e+01 4.39255e+00 8.84663e-01 5.43922e+00 1.00346e+01 
2017-09-07T11:33:23 1.00765e+00 1.44424e+00 7.82363e-06 5.64737e+00 4.97862e-11 5.12492e+02 9.59172e+00 1.86891e+00 8.87431e-01 5.41132e+00 1.00326e+01 
2017-09-07T11:43:24 1.00764e+00 1.44424e+00 7.86934e-06 5.32332e+00 4.93873e-11 5.10453e+02 5.01577e+00 -6.98336e-01 8.90648e-01 5.41024e+00 1.00191e+01 
2017-09-07T11:53:26 1.00764e+00 1.44424e+00 7.91510e-06 5.02135e+00 4.90098e-11 5.08440e+02 2.18533e-01 -3.27756e+00 8.96342e-01 5.45971e+00 9.99459e+00 
2017-09-07T12:03:26 1.00764e+00 1.44424e+00 7.95990e-06 4.73836e+00 4.86236e-11 5.06481e+02 -4.72852e+00 -5.83772e+00 9.07455e-01 5.56976e+00 9.96241e+00 
2017-09-07T12:13:27 1.00764e+00 1.44424e+00 8.00302e-06 4.47301e+00 4.82147e-11 5.04547e+02 -9.71227e+00 -8.33650e+00 9.26529e-01 5.73688e+00 9.92372e+00 
2017-09-07T12:23:27 1.00764e+00 1.44424e+00 8.04614e-06 4.22526e+00 4.77466e-11 5.02555e+02 -1.46318e+01 -1.07252e+01 9.55222e-01 5.95272e+00 9.86886e+00 
2017-09-07T12:33:28 1.00763e+00 1.44424e+00 8.08926e-06 3.99583e+00 4.72464e-11 5.00465e+02 -1.94047e+01 -1.29588e+01 9.93723e-01 6.20130e+00 9.78801e+00 
2017-09-07T12:43:28 1.00763e+00 1.44424e+00 8.13238e-06 3.78517e+00 4.67609e-11 4.98300e+02 -2.39768e+01 -1.50035e+01 1.04204e+00 6.46773e+00 9.68363e+00 
2017-09-07T12:53:29 1.00763e+00 1.44424e+00 8.17550e-06 3.59299e+00 4.62955e-11 4.96096e+02 -2.83191e+01 -1.68391e+01 1.09968e+00 6.74319e+00 9.56105e+00 
2017-09-07T13:03:29 1.00763e+00 1.44424e+00 8.21861e-06 3.41819e+00 4.58447e-11 4.93883e+02 -3.24226e+01 -1.84551e+01 1.16492e+00 7.02229e+00 9.42330e+00 
2017-09-07T13:13:30 1.00763e+00 1.44424e+00 8.26173e-06 3.25918e+00 4.53982e-11 4.91683e+02 -3.62837e+01 -1.98484e+01 1.23536e+00 7.30177e+00 9.27407e+00 
2017-09-07T13:23:30 1.00763e+00 1.44424e+00 8.30485e-06 3.11430e+00 4.49487e-11 4.89509e+02 -3.99120e+01 -2.10232e+01 1.30881e+00 7.57925e+00 9.11658e+00 
