date[dTt] r[AU] clt[rad] lon[rad] n[1/cm^3] P[Pa] vr[km/s] vclt[km/s] vlon[km/s] Br[nT] Bclt[nT] Blon[nT]
2012-07-16T03:43:17 1.01639e+00 1.49284e+00 1.81420e-05 5.62746e+00 9.73157e-12 4.19334e+02 -7.26803e+01 7.52434e+00 -8.67208e+00 1.19001e+01 1.06935e+01 
2012-07-16T03:53:17 1.01639e+00 1.49282e+00 1.81070e-05 5.53133e+00 9.48630e-12 4.18974e+02 -7.24718e+01 7.01591e+00 -8.68106e+00 1.17970e+01 1.08089e+01 
2012-07-16T04:03:17 1.01639e+00 1.49281e+00 1.80721e-05 5.43803e+00 9.24890e-12 4.18621e+02 -7.22510e+01 6.50516e+00 -8.68926e+00 1.16937e+01 1.09215e+01 
2012-07-16T04:13:17 1.01639e+00 1.49280e+00 1.80372e-05 5.34721e+00 9.01892e-12 4.18276e+02 -7.20189e+01 5.99211e+00 -8.69672e+00 1.15902e+01 1.10314e+01 
2012-07-16T04:23:17 1.01639e+00 1.49279e+00 1.80023e-05 5.25857e+00 8.79619e-12 4.17938e+02 -7.17768e+01 5.47708e+00 -8.70352e+00 1.14868e+01 1.11385e+01 
2012-07-16T04:33:17 1.01639e+00 1.49278e+00 1.79674e-05 5.17188e+00 8.58058e-12 4.17605e+02 -7.15253e+01 4.96074e+00 -8.70967e+00 1.13834e+01 1.12429e+01 
2012-07-16T04:43:17 1.01639e+00 1.49277e+00 1.79324e-05 5.08695e+00 8.37201e-12 4.17277e+02 -7.12650e+01 4.44389e+00 -8.71520e+00 1.12799e+01 1.13446e+01 
2012-07-16T04:53:17 1.01639e+00 1.49275e+00 1.78975e-05 5.00368e+00 8.17042e-12 4.16953e+02 -7.09957e+01 3.92747e+00 -8.72009e+00 1.11765e+01 1.14436e+01 
2012-07-16T05:03:17 1.01639e+00 1.49274e+00 1.78626e-05 4.92203e+00 7.97563e-12 4.16632e+02 -7.07172e+01 3.41237e+00 -8.72434e+00 1.10731e+01 1.15398e+01 
2012-07-16T05:13:17 1.01639e+00 1.49273e+00 1.78277e-05 4.84204e+00 7.78742e-12 4.16313e+02 -7.04295e+01 2.89943e+00 -8.72792e+00 1.09701e+01 1.16331e+01 
2012-07-16T05:23:17 1.01639e+00 1.49272e+00 1.77928e-05 4.76378e+00 7.60551e-12 4.15997e+02 -7.01329e+01 2.38927e+00 -8.73081e+00 1.08673e+01 1.17236e+01 
2012-07-16T05:33:17 1.01639e+00 1.49271e+00 1.77578e-05 4.68741e+00 7.42978e-12 4.15682e+02 -6.98286e+01 1.88248e+00 -8.73303e+00 1.07649e+01 1.18112e+01 
2012-07-16T05:43:17 1.01639e+00 1.49270e+00 1.77229e-05 4.61310e+00 7.25997e-12 4.15368e+02 -6.95171e+01 1.37965e+00 -8.73458e+00 1.06631e+01 1.18959e+01 
2012-07-16T05:53:17 1.01639e+00 1.49269e+00 1.76880e-05 4.54105e+00 7.09592e-12 4.15053e+02 -6.91993e+01 8.81438e-01 -8.73549e+00 1.05617e+01 1.19776e+01 
2012-07-16T06:03:17 1.01639e+00 1.49267e+00 1.76531e-05 4.47145e+00 6.93749e-12 4.14737e+02 -6.88759e+01 3.88503e-01 -8.73581e+00 1.04607e+01 1.20566e+01 
2012-07-16T06:13:17 1.01639e+00 1.49266e+00 1.76181e-05 4.40446e+00 6.78450e-12 4.14418e+02 -6.85474e+01 -9.86753e-02 -8.73558e+00 1.03602e+01 1.21328e+01 
2012-07-16T06:23:17 1.01639e+00 1.49265e+00 1.75832e-05 4.34017e+00 6.63681e-12 4.14098e+02 -6.82144e+01 -5.79945e-01 -8.73484e+00 1.02599e+01 1.22064e+01 
2012-07-16T06:33:17 1.01639e+00 1.49264e+00 1.75483e-05 4.27858e+00 6.49437e-12 4.13777e+02 -6.78780e+01 -1.05559e+00 -8.73365e+00 1.01599e+01 1.22775e+01 
2012-07-16T06:43:17 1.01639e+00 1.49263e+00 1.75134e-05 4.21965e+00 6.35720e-12 4.13455e+02 -6.75392e+01 -1.52633e+00 -8.73205e+00 1.00600e+01 1.23462e+01 
2012-07-16T06:53:17 1.01639e+00 1.49262e+00 1.74785e-05 4.16330e+00 6.22538e-12 4.13132e+02 -6.71988e+01 -1.99317e+00 -8.73007e+00 9.96016e+00 1.24126e+01 
2012-07-16T07:03:17 1.01639e+00 1.49260e+00 1.74435e-05 4.10940e+00 6.09903e-12 4.12810e+02 -6.68573e+01 -2.45716e+00 -8.72773e+00 9.86045e+00 1.24766e+01 
2012-07-16T07:13:17 1.01639e+00 1.49259e+00 1.74086e-05 4.05783e+00 5.97822e-12 4.12489e+02 -6.65146e+01 -2.91918e+00 -8.72505e+00 9.76088e+00 1.25383e+01 
2012-07-16T07:23:17 1.01639e+00 1.49258e+00 1.73737e-05 4.00846e+00 5.86294e-12 4.12169e+02 -6.61700e+01 -3.37960e+00 -8.72204e+00 9.66158e+00 1.25977e+01 
2012-07-16T07:33:17 1.01639e+00 1.49257e+00 1.73388e-05 3.96118e+00 5.75303e-12 4.11852e+02 -6.58224e+01 -3.83814e+00 -8.71871e+00 9.56268e+00 1.26547e+01 
2012-07-16T07:43:17 1.01638e+00 1.49256e+00 1.73039e-05 3.91585e+00 5.64815e-12 4.11535e+02 -6.54708e+01 -4.29395e+00 -8.71508e+00 9.46419e+00 1.27095e+01 
2012-07-16T07:53:17 1.01638e+00 1.49255e+00 1.72689e-05 3.87232e+00 5.54791e-12 4.11221e+02 -6.51140e+01 -4.74575e+00 -8.71117e+00 9.36618e+00 1.27620e+01 
2012-07-16T08:03:17 1.01638e+00 1.49254e+00 1.72340e-05 3.83044e+00 5.45183e-12 4.10907e+02 -6.47509e+01 -5.19198e+00 -8.70699e+00 9.26870e+00 1.28124e+01 
2012-07-16T08:13:17 1.01638e+00 1.49252e+00 1.71991e-05 3.79005e+00 5.35942e-12 4.10594e+02 -6.43807e+01 -5.63114e+00 -8.70258e+00 9.17180e+00 1.28608e+01 
2012-07-16T08:23:17 1.01638e+00 1.49251e+00 1.71642e-05 3.75096e+00 5.27026e-12 4.10280e+02 -6.40027e+01 -6.06184e+00 -8.69796e+00 9.07549e+00 1.29071e+01 
2012-07-16T08:33:17 1.01638e+00 1.49250e+00 1.71293e-05 3.71303e+00 5.18400e-12 4.09964e+02 -6.36164e+01 -6.48285e+00 -8.69315e+00 8.97976e+00 1.29516e+01 
2012-07-16T08:43:17 1.01638e+00 1.49249e+00 1.70943e-05 3.67611e+00 5.10034e-12 4.09646e+02 -6.32216e+01 -6.89314e+00 -8.68816e+00 8.88457e+00 1.29942e+01 
2012-07-16T08:53:17 1.01638e+00 1.49248e+00 1.70594e-05 3.64008e+00 5.01905e-12 4.09324e+02 -6.28185e+01 -7.29181e+00 -8.68303e+00 8.78991e+00 1.30350e+01 
2012-07-16T09:03:17 1.01638e+00 1.49247e+00 1.70245e-05 3.60484e+00 4.93997e-12 4.08998e+02 -6.24068e+01 -7.67810e+00 -8.67775e+00 8.69576e+00 1.30740e+01 
2012-07-16T09:13:17 1.01638e+00 1.49245e+00 1.69896e-05 3.57029e+00 4.86297e-12 4.08666e+02 -6.19862e+01 -8.05135e+00 -8.67235e+00 8.60208e+00 1.31113e+01 
2012-07-16T09:23:17 1.01638e+00 1.49244e+00 1.69547e-05 3.53640e+00 4.78794e-12 4.08330e+02 -6.15563e+01 -8.41099e+00 -8.66684e+00 8.50888e+00 1.31470e+01 
2012-07-16T09:33:17 1.01638e+00 1.49243e+00 1.69197e-05 3.50316e+00 4.71478e-12 4.07988e+02 -6.11164e+01 -8.75651e+00 -8.66122e+00 8.41615e+00 1.31811e+01 
2012-07-16T09:43:17 1.01638e+00 1.49242e+00 1.68848e-05 3.47067e+00 4.64339e-12 4.07640e+02 -6.06658e+01 -9.08751e+00 -8.65551e+00 8.32391e+00 1.32136e+01 
2012-07-16T09:53:17 1.01638e+00 1.49241e+00 1.68499e-05 3.43902e+00 4.57369e-12 4.07287e+02 -6.02037e+01 -9.40378e+00 -8.64971e+00 8.23216e+00 1.32446e+01 
2012-07-16T10:03:17 1.01638e+00 1.49240e+00 1.68150e-05 3.40838e+00 4.50553e-12 4.06929e+02 -5.97298e+01 -9.70554e+00 -8.64381e+00 8.14092e+00 1.32742e+01 
2012-07-16T10:13:17 1.01638e+00 1.49239e+00 1.67801e-05 3.37889e+00 4.43880e-12 4.06567e+02 -5.92437e+01 -9.99341e+00 -8.63784e+00 8.05015e+00 1.33025e+01 
2012-07-16T10:23:17 1.01638e+00 1.49237e+00 1.67451e-05 3.35064e+00 4.37337e-12 4.06201e+02 -5.87455e+01 -1.02686e+01 -8.63178e+00 7.95987e+00 1.33294e+01 
2012-07-16T10:33:17 1.01638e+00 1.49236e+00 1.67102e-05 3.32369e+00 4.30921e-12 4.05832e+02 -5.82362e+01 -1.05328e+01 -8.62566e+00 7.87007e+00 1.33550e+01 
2012-07-16T10:43:17 1.01638e+00 1.49235e+00 1.66753e-05 3.29804e+00 4.24631e-12 4.05463e+02 -5.77169e+01 -1.07880e+01 -8.61948e+00 7.78076e+00 1.33794e+01 
2012-07-16T10:53:17 1.01638e+00 1.49234e+00 1.66404e-05 3.27363e+00 4.18468e-12 4.05092e+02 -5.71891e+01 -1.10365e+01 -8.61324e+00 7.69198e+00 1.34024e+01 
2012-07-16T11:03:17 1.01638e+00 1.49233e+00 1.66055e-05 3.25047e+00 4.12428e-12 4.04724e+02 -5.66546e+01 -1.12806e+01 -8.60695e+00 7.60376e+00 1.34241e+01 
2012-07-16T11:13:17 1.01638e+00 1.49232e+00 1.65705e-05 3.22856e+00 4.06500e-12 4.04360e+02 -5.61151e+01 -1.15229e+01 -8.60062e+00 7.51614e+00 1.34446e+01 
2012-07-16T11:23:17 1.01638e+00 1.49230e+00 1.65356e-05 3.20793e+00 4.00670e-12 4.04001e+02 -5.55721e+01 -1.17653e+01 -8.59424e+00 7.42912e+00 1.34639e+01 
2012-07-16T11:33:17 1.01638e+00 1.49229e+00 1.65007e-05 3.18854e+00 3.94926e-12 4.03651e+02 -5.50268e+01 -1.20099e+01 -8.58782e+00 7.34271e+00 1.34820e+01 
2012-07-16T11:43:17 1.01638e+00 1.49228e+00 1.64658e-05 3.17029e+00 3.89293e-12 4.03310e+02 -5.44799e+01 -1.22578e+01 -8.58137e+00 7.25688e+00 1.34989e+01 
2012-07-16T11:53:17 1.01638e+00 1.49227e+00 1.64309e-05 3.15297e+00 3.83809e-12 4.02978e+02 -5.39317e+01 -1.25094e+01 -8.57490e+00 7.17161e+00 1.35146e+01 
2012-07-16T12:03:17 1.01638e+00 1.49226e+00 1.63944e-05 3.13638e+00 3.78500e-12 4.02654e+02 -5.33822e+01 -1.27648e+01 -8.56843e+00 7.08690e+00 1.35292e+01 
2012-07-16T12:13:17 1.01637e+00 1.49225e+00 1.63548e-05 3.12034e+00 3.73406e-12 4.02338e+02 -5.28310e+01 -1.30228e+01 -8.56195e+00 7.00275e+00 1.35425e+01 
2012-07-16T12:23:17 1.01637e+00 1.49224e+00 1.63153e-05 3.10469e+00 3.68556e-12 4.02026e+02 -5.22779e+01 -1.32819e+01 -8.55549e+00 6.91918e+00 1.35548e+01 
2012-07-16T12:33:17 1.01637e+00 1.49222e+00 1.62757e-05 3.08933e+00 3.63941e-12 4.01720e+02 -5.17227e+01 -1.35399e+01 -8.54905e+00 6.83620e+00 1.35659e+01 
2012-07-16T12:43:17 1.01637e+00 1.49221e+00 1.62361e-05 3.07418e+00 3.59535e-12 4.01416e+02 -5.11655e+01 -1.37945e+01 -8.54262e+00 6.75379e+00 1.35760e+01 
2012-07-16T12:53:17 1.01637e+00 1.49220e+00 1.61965e-05 3.05915e+00 3.55306e-12 4.01114e+02 -5.06065e+01 -1.40436e+01 -8.53622e+00 6.67196e+00 1.35851e+01 
2012-07-16T13:03:17 1.01637e+00 1.49219e+00 1.61570e-05 3.04419e+00 3.51217e-12 4.00814e+02 -5.00460e+01 -1.42854e+01 -8.52985e+00 6.59069e+00 1.35933e+01 
2012-07-16T13:13:17 1.01637e+00 1.49218e+00 1.61174e-05 3.02924e+00 3.47239e-12 4.00515e+02 -4.94844e+01 -1.45183e+01 -8.52351e+00 6.50998e+00 1.36005e+01 
2012-07-16T13:23:17 1.01637e+00 1.49217e+00 1.60778e-05 3.01428e+00 3.43354e-12 4.00217e+02 -4.89222e+01 -1.47414e+01 -8.51720e+00 6.42982e+00 1.36068e+01 
2012-07-16T13:33:17 1.01637e+00 1.49216e+00 1.60382e-05 2.99927e+00 3.39541e-12 3.99920e+02 -4.83596e+01 -1.49541e+01 -8.51095e+00 6.35021e+00 1.36124e+01 
2012-07-16T13:43:17 1.01637e+00 1.49214e+00 1.59986e-05 2.98420e+00 3.35778e-12 3.99621e+02 -4.77967e+01 -1.51559e+01 -8.50476e+00 6.27116e+00 1.36172e+01 
2012-07-16T13:53:17 1.01637e+00 1.49213e+00 1.59591e-05 2.96906e+00 3.32084e-12 3.99322e+02 -4.72330e+01 -1.53467e+01 -8.49863e+00 6.19254e+00 1.36212e+01 
2012-07-16T14:03:17 1.01637e+00 1.49212e+00 1.59195e-05 2.95385e+00 3.28493e-12 3.99021e+02 -4.66678e+01 -1.55264e+01 -8.49258e+00 6.11434e+00 1.36245e+01 
2012-07-16T14:13:17 1.01637e+00 1.49211e+00 1.58799e-05 2.93859e+00 3.25029e-12 3.98717e+02 -4.61003e+01 -1.56952e+01 -8.48659e+00 6.03645e+00 1.36271e+01 
2012-07-16T14:23:17 1.01637e+00 1.49210e+00 1.58403e-05 2.92324e+00 3.21685e-12 3.98412e+02 -4.55296e+01 -1.58534e+01 -8.48069e+00 5.95902e+00 1.36288e+01 
2012-07-16T14:33:17 1.01637e+00 1.49209e+00 1.58008e-05 2.90776e+00 3.18434e-12 3.98104e+02 -4.49560e+01 -1.60015e+01 -8.47487e+00 5.88243e+00 1.36299e+01 
2012-07-16T14:43:17 1.01637e+00 1.49208e+00 1.57612e-05 2.89208e+00 3.15227e-12 3.97795e+02 -4.43799e+01 -1.61406e+01 -8.46916e+00 5.80712e+00 1.36301e+01 
2012-07-16T14:53:17 1.01637e+00 1.49206e+00 1.57216e-05 2.87620e+00 3.12049e-12 3.97484e+02 -4.38026e+01 -1.62715e+01 -8.46351e+00 5.73301e+00 1.36296e+01 
2012-07-16T15:03:17 1.01637e+00 1.49205e+00 1.56820e-05 2.86012e+00 3.08862e-12 3.97173e+02 -4.32256e+01 -1.63963e+01 -8.45791e+00 5.65986e+00 1.36282e+01 
2012-07-16T15:13:17 1.01637e+00 1.49204e+00 1.56425e-05 2.84392e+00 3.05697e-12 3.96862e+02 -4.26500e+01 -1.65166e+01 -8.45230e+00 5.58749e+00 1.36258e+01 
2012-07-16T15:23:17 1.01637e+00 1.49203e+00 1.56029e-05 2.82767e+00 3.02589e-12 3.96553e+02 -4.20765e+01 -1.66343e+01 -8.44668e+00 5.51577e+00 1.36226e+01 
2012-07-16T15:33:17 1.01637e+00 1.49202e+00 1.55633e-05 2.81146e+00 2.99574e-12 3.96246e+02 -4.15054e+01 -1.67510e+01 -8.44101e+00 5.44469e+00 1.36185e+01 
2012-07-16T15:43:17 1.01637e+00 1.49201e+00 1.55237e-05 2.79531e+00 2.96683e-12 3.95941e+02 -4.09360e+01 -1.68674e+01 -8.43526e+00 5.37425e+00 1.36135e+01 
2012-07-16T15:53:17 1.01637e+00 1.49200e+00 1.54842e-05 2.77923e+00 2.93948e-12 3.95637e+02 -4.03676e+01 -1.69833e+01 -8.42943e+00 5.30440e+00 1.36077e+01 
2012-07-16T16:03:17 1.01637e+00 1.49198e+00 1.54446e-05 2.76318e+00 2.91392e-12 3.95334e+02 -3.97991e+01 -1.70972e+01 -8.42348e+00 5.23514e+00 1.36011e+01 
2012-07-16T16:13:17 1.01637e+00 1.49197e+00 1.54050e-05 2.74714e+00 2.89018e-12 3.95029e+02 -3.92296e+01 -1.72072e+01 -8.41738e+00 5.16643e+00 1.35935e+01 
2012-07-16T16:23:17 1.01636e+00 1.49196e+00 1.53654e-05 2.73105e+00 2.86820e-12 3.94722e+02 -3.86586e+01 -1.73107e+01 -8.41111e+00 5.09828e+00 1.35851e+01 
2012-07-16T16:33:17 1.01636e+00 1.49195e+00 1.53259e-05 2.71488e+00 2.84768e-12 3.94411e+02 -3.80858e+01 -1.74053e+01 -8.40462e+00 5.03072e+00 1.35758e+01 
2012-07-16T16:43:17 1.01636e+00 1.49194e+00 1.52863e-05 2.69857e+00 2.82820e-12 3.94097e+02 -3.75118e+01 -1.74890e+01 -8.39790e+00 4.96385e+00 1.35658e+01 
2012-07-16T16:53:17 1.01636e+00 1.49193e+00 1.52467e-05 2.68207e+00 2.80947e-12 3.93780e+02 -3.69375e+01 -1.75604e+01 -8.39089e+00 4.89779e+00 1.35550e+01 
2012-07-16T17:03:17 1.01636e+00 1.49192e+00 1.52071e-05 2.66535e+00 2.79103e-12 3.93461e+02 -3.63648e+01 -1.76195e+01 -8.38360e+00 4.83262e+00 1.35435e+01 
2012-07-16T17:13:17 1.01636e+00 1.49191e+00 1.51676e-05 2.64838e+00 2.77196e-12 3.93138e+02 -3.57955e+01 -1.76668e+01 -8.37602e+00 4.76845e+00 1.35316e+01 
2012-07-16T17:23:17 1.01636e+00 1.49189e+00 1.51280e-05 2.63117e+00 2.75195e-12 3.92813e+02 -3.52312e+01 -1.77036e+01 -8.36816e+00 4.70519e+00 1.35193e+01 
2012-07-16T17:33:17 1.01636e+00 1.49188e+00 1.50884e-05 2.61373e+00 2.73044e-12 3.92484e+02 -3.46730e+01 -1.77318e+01 -8.36009e+00 4.64262e+00 1.35068e+01 
2012-07-16T17:43:17 1.01636e+00 1.49187e+00 1.50488e-05 2.59612e+00 2.70706e-12 3.92153e+02 -3.41204e+01 -1.77532e+01 -8.35187e+00 4.58031e+00 1.34941e+01 
2012-07-16T17:53:17 1.01636e+00 1.49186e+00 1.50093e-05 2.57840e+00 2.68244e-12 3.91820e+02 -3.35721e+01 -1.77694e+01 -8.34350e+00 4.51775e+00 1.34811e+01 
2012-07-16T18:03:17 1.01636e+00 1.49185e+00 1.49697e-05 2.56063e+00 2.65744e-12 3.91486e+02 -3.30263e+01 -1.77815e+01 -8.33505e+00 4.45502e+00 1.34678e+01 
2012-07-16T18:13:17 1.01636e+00 1.49184e+00 1.49301e-05 2.54285e+00 2.63305e-12 3.91151e+02 -3.24809e+01 -1.77899e+01 -8.32657e+00 4.39237e+00 1.34541e+01 
2012-07-16T18:23:17 1.01636e+00 1.49183e+00 1.48905e-05 2.52514e+00 2.60957e-12 3.90817e+02 -3.19348e+01 -1.77946e+01 -8.31814e+00 4.33004e+00 1.34400e+01 
2012-07-16T18:33:17 1.01636e+00 1.49181e+00 1.48510e-05 2.50753e+00 2.58701e-12 3.90481e+02 -3.13874e+01 -1.77953e+01 -8.30976e+00 4.26820e+00 1.34254e+01 
2012-07-16T18:43:17 1.01636e+00 1.49180e+00 1.48114e-05 2.49006e+00 2.56503e-12 3.90145e+02 -3.08395e+01 -1.77919e+01 -8.30145e+00 4.20693e+00 1.34103e+01 
2012-07-16T18:53:17 1.01636e+00 1.49179e+00 1.47718e-05 2.47275e+00 2.54303e-12 3.89808e+02 -3.02921e+01 -1.77846e+01 -8.29318e+00 4.14620e+00 1.33949e+01 
2012-07-16T19:03:17 1.01636e+00 1.49178e+00 1.47322e-05 2.45563e+00 2.52075e-12 3.89470e+02 -2.97470e+01 -1.77743e+01 -8.28492e+00 4.08602e+00 1.33790e+01 
2012-07-16T19:13:17 1.01636e+00 1.49177e+00 1.46927e-05 2.43866e+00 2.49821e-12 3.89132e+02 -2.92056e+01 -1.77618e+01 -8.27664e+00 4.02633e+00 1.33628e+01 
2012-07-16T19:23:17 1.01636e+00 1.49176e+00 1.46531e-05 2.42183e+00 2.47576e-12 3.88795e+02 -2.86693e+01 -1.77481e+01 -8.26831e+00 3.96707e+00 1.33461e+01 
2012-07-16T19:33:17 1.01636e+00 1.49175e+00 1.46135e-05 2.40508e+00 2.45371e-12 3.88457e+02 -2.81387e+01 -1.77340e+01 -8.25991e+00 3.90817e+00 1.33291e+01 
2012-07-16T19:43:17 1.01636e+00 1.49173e+00 1.45739e-05 2.38836e+00 2.43240e-12 3.88120e+02 -2.76144e+01 -1.77199e+01 -8.25143e+00 3.84960e+00 1.33117e+01 
2012-07-16T19:53:17 1.01636e+00 1.49172e+00 1.45344e-05 2.37160e+00 2.41212e-12 3.87784e+02 -2.70966e+01 -1.77059e+01 -8.24289e+00 3.79131e+00 1.32937e+01 
2012-07-16T20:03:17 1.01636e+00 1.49171e+00 1.44948e-05 2.35476e+00 2.39306e-12 3.87446e+02 -2.65850e+01 -1.76917e+01 -8.23429e+00 3.73327e+00 1.32754e+01 
2012-07-16T20:13:17 1.01636e+00 1.49170e+00 1.44552e-05 2.33777e+00 2.37537e-12 3.87109e+02 -2.60796e+01 -1.76770e+01 -8.22568e+00 3.67543e+00 1.32566e+01 
2012-07-16T20:23:17 1.01635e+00 1.49169e+00 1.44156e-05 2.32060e+00 2.35909e-12 3.86770e+02 -2.55801e+01 -1.76619e+01 -8.21708e+00 3.61776e+00 1.32373e+01 
2012-07-16T20:33:17 1.01635e+00 1.49168e+00 1.43760e-05 2.30326e+00 2.34416e-12 3.86430e+02 -2.50863e+01 -1.76455e+01 -8.20853e+00 3.56026e+00 1.32176e+01 
2012-07-16T20:43:17 1.01635e+00 1.49167e+00 1.43365e-05 2.28575e+00 2.33044e-12 3.86088e+02 -2.45980e+01 -1.76261e+01 -8.20007e+00 3.50288e+00 1.31974e+01 
2012-07-16T20:53:17 1.01635e+00 1.49165e+00 1.42969e-05 2.26812e+00 2.31834e-12 3.85745e+02 -2.41149e+01 -1.76015e+01 -8.19174e+00 3.44564e+00 1.31770e+01 
2012-07-16T21:03:17 1.01635e+00 1.49164e+00 1.42573e-05 2.25044e+00 2.30806e-12 3.85401e+02 -2.36367e+01 -1.75691e+01 -8.18355e+00 3.38851e+00 1.31562e+01 
2012-07-16T21:13:17 1.01635e+00 1.49163e+00 1.42177e-05 2.23281e+00 2.29903e-12 3.85053e+02 -2.31632e+01 -1.75272e+01 -8.17553e+00 3.33151e+00 1.31352e+01 
2012-07-16T21:23:17 1.01635e+00 1.49162e+00 1.41782e-05 2.21533e+00 2.29047e-12 3.84701e+02 -2.26940e+01 -1.74741e+01 -8.16766e+00 3.27466e+00 1.31141e+01 
2012-07-16T21:33:17 1.01635e+00 1.49161e+00 1.41386e-05 2.19811e+00 2.28193e-12 3.84346e+02 -2.22291e+01 -1.74104e+01 -8.15988e+00 3.21798e+00 1.30929e+01 
2012-07-16T21:43:17 1.01635e+00 1.49160e+00 1.40990e-05 2.18125e+00 2.27259e-12 3.83986e+02 -2.17684e+01 -1.73379e+01 -8.15212e+00 3.16150e+00 1.30716e+01 
2012-07-16T21:53:17 1.01635e+00 1.49159e+00 1.40594e-05 2.16482e+00 2.26218e-12 3.83624e+02 -2.13123e+01 -1.72591e+01 -8.14434e+00 3.10522e+00 1.30501e+01 
2012-07-16T22:03:17 1.01635e+00 1.49157e+00 1.40199e-05 2.14887e+00 2.25085e-12 3.83260e+02 -2.08608e+01 -1.71767e+01 -8.13650e+00 3.04912e+00 1.30286e+01 
2012-07-16T22:13:17 1.01635e+00 1.49156e+00 1.39803e-05 2.13341e+00 2.23864e-12 3.82895e+02 -2.04144e+01 -1.70930e+01 -8.12859e+00 2.99320e+00 1.30069e+01 
2012-07-16T22:23:17 1.01635e+00 1.49155e+00 1.39407e-05 2.11844e+00 2.22555e-12 3.82530e+02 -1.99734e+01 -1.70098e+01 -8.12057e+00 2.93745e+00 1.29851e+01 
2012-07-16T22:33:17 1.01635e+00 1.49154e+00 1.39011e-05 2.10393e+00 2.21154e-12 3.82166e+02 -1.95382e+01 -1.69283e+01 -8.11245e+00 2.88187e+00 1.29632e+01 
2012-07-16T22:43:17 1.01635e+00 1.49153e+00 1.38616e-05 2.08983e+00 2.19693e-12 3.81803e+02 -1.91089e+01 -1.68494e+01 -8.10420e+00 2.82643e+00 1.29412e+01 
2012-07-16T22:53:17 1.01635e+00 1.49152e+00 1.38220e-05 2.07607e+00 2.18208e-12 3.81441e+02 -1.86857e+01 -1.67735e+01 -8.09583e+00 2.77112e+00 1.29189e+01 
2012-07-16T23:03:17 1.01635e+00 1.49151e+00 1.37824e-05 2.06259e+00 2.16737e-12 3.81081e+02 -1.82687e+01 -1.67005e+01 -8.08734e+00 2.71594e+00 1.28964e+01 
2012-07-16T23:13:17 1.01635e+00 1.49149e+00 1.37428e-05 2.04933e+00 2.15321e-12 3.80721e+02 -1.78577e+01 -1.66295e+01 -8.07872e+00 2.66088e+00 1.28737e+01 
2012-07-16T23:23:17 1.01635e+00 1.49148e+00 1.37033e-05 2.03625e+00 2.14004e-12 3.80361e+02 -1.74526e+01 -1.65593e+01 -8.07000e+00 2.60591e+00 1.28508e+01 
2012-07-16T23:33:17 1.01635e+00 1.49147e+00 1.36637e-05 2.02332e+00 2.12803e-12 3.79999e+02 -1.70532e+01 -1.64877e+01 -8.06116e+00 2.55102e+00 1.28276e+01 
2012-07-16T23:43:17 1.01635e+00 1.49146e+00 1.36241e-05 2.01055e+00 2.11725e-12 3.79636e+02 -1.66589e+01 -1.64123e+01 -8.05223e+00 2.49619e+00 1.28042e+01 
2012-07-16T23:53:17 1.01635e+00 1.49145e+00 1.35845e-05 1.99797e+00 2.10774e-12 3.79270e+02 -1.62695e+01 -1.63306e+01 -8.04320e+00 2.44143e+00 1.27805e+01 
2012-07-17T00:03:17 1.01635e+00 1.49144e+00 1.35450e-05 1.98561e+00 2.09933e-12 3.78899e+02 -1.58846e+01 -1.62406e+01 -8.03408e+00 2.38673e+00 1.27567e+01 
2012-07-17T00:13:17 1.01635e+00 1.49143e+00 1.35054e-05 1.97354e+00 2.09183e-12 3.78523e+02 -1.55037e+01 -1.61411e+01 -8.02488e+00 2.33209e+00 1.27327e+01 
2012-07-17T00:23:17 1.01635e+00 1.49142e+00 1.34658e-05 1.96181e+00 2.08518e-12 3.78142e+02 -1.51265e+01 -1.60316e+01 -8.01559e+00 2.27752e+00 1.27084e+01 
2012-07-17T00:33:17 1.01634e+00 1.49140e+00 1.34262e-05 1.95044e+00 2.07935e-12 3.77756e+02 -1.47531e+01 -1.59122e+01 -8.00623e+00 2.22302e+00 1.26840e+01 
2012-07-17T00:43:17 1.01634e+00 1.49139e+00 1.33867e-05 1.93945e+00 2.07400e-12 3.77365e+02 -1.43832e+01 -1.57835e+01 -7.99679e+00 2.16858e+00 1.26594e+01 
2012-07-17T00:53:17 1.01634e+00 1.49138e+00 1.33471e-05 1.92885e+00 2.06886e-12 3.76968e+02 -1.40169e+01 -1.56461e+01 -7.98726e+00 2.11421e+00 1.26346e+01 
2012-07-17T01:03:17 1.01634e+00 1.49137e+00 1.33075e-05 1.91861e+00 2.06372e-12 3.76567e+02 -1.36544e+01 -1.55007e+01 -7.97765e+00 2.05990e+00 1.26097e+01 
2012-07-17T01:13:17 1.01634e+00 1.49136e+00 1.32679e-05 1.90868e+00 2.05826e-12 3.76163e+02 -1.32958e+01 -1.53483e+01 -7.96792e+00 2.00565e+00 1.25848e+01 
2012-07-17T01:23:17 1.01634e+00 1.49135e+00 1.32284e-05 1.89907e+00 2.05239e-12 3.75755e+02 -1.29411e+01 -1.51898e+01 -7.95808e+00 1.95145e+00 1.25598e+01 
2012-07-17T01:33:17 1.01634e+00 1.49134e+00 1.31888e-05 1.88976e+00 2.04604e-12 3.75343e+02 -1.25904e+01 -1.50265e+01 -7.94810e+00 1.89730e+00 1.25347e+01 
